Year,Series,party,Units,Value
2011,LG,vmf,SG_GEN_PARL,0.0
2011,LG,vmf,SG_GEN_PARLN,0.0
2011,LG,vmf,SG_GEN_PARLNT,0.0
2012,LG,vmf,SG_GEN_PARL,0.0
2012,LG,vmf,SG_GEN_PARLN,0.0
2012,LG,vmf,SG_GEN_PARLNT,0.0
2015,LG,vmf,SG_GEN_PARL,0.0
2015,LG,vmf,SG_GEN_PARLN,0.0
2015,LG,vmf,SG_GEN_PARLNT,0.0
2016,LG,vmf,SG_GEN_PARL,0.0
2016,LG,vmf,SG_GEN_PARLN,0.0
2016,LG,vmf,SG_GEN_PARLNT,0.0
2019,LG,vmf,SG_GEN_PARL,0.0
2019,LG,vmf,SG_GEN_PARLN,0.0
2019,LG,vmf,SG_GEN_PARLNT,0.0
2020,LG,vmf,SG_GEN_PARL,0.0
2020,LG,vmf,SG_GEN_PARLN,0.0
2020,LG,vmf,SG_GEN_PARLNT,0.0
2022,LG,vmf,SG_GEN_PARL,0.0
2022,LG,vmf,SG_GEN_PARLN,0.0
2022,LG,vmf,SG_GEN_PARLNT,0.0
2024,LG,vmf,SG_GEN_PARL,0.0
2024,LG,vmf,SG_GEN_PARLN,0.0
2024,LG,vmf,SG_GEN_PARLNT,0.0
1984,LG,9999,SG_GEN_PARL,0.0
1984,LG,9999,SG_GEN_PARLN,0.0
1984,LG,9999,SG_GEN_PARLNT,0.0
1988,LG,9999,SG_GEN_PARL,0.0
1988,LG,9999,SG_GEN_PARLN,0.0
1988,LG,9999,SG_GEN_PARLNT,0.0
1990,LG,9999,SG_GEN_PARL,0.0
1990,LG,9999,SG_GEN_PARLN,0.0
1990,LG,9999,SG_GEN_PARLNT,0.0
1992,LG,9999,SG_GEN_PARL,0.0
1992,LG,9999,SG_GEN_PARLN,0.0
1992,LG,9999,SG_GEN_PARLNT,0.0
1994,LG,9999,SG_GEN_PARL,0.0
1994,LG,9999,SG_GEN_PARLN,0.0
1994,LG,9999,SG_GEN_PARLNT,0.0
1996,LG,9999,SG_GEN_PARL,0.0
1996,LG,9999,SG_GEN_PARLN,0.0
1996,LG,9999,SG_GEN_PARLNT,0.0
1998,LG,9999,SG_GEN_PARL,0.0
1998,LG,9999,SG_GEN_PARLN,0.0
1998,LG,9999,SG_GEN_PARLNT,0.0
2000,LG,9999,SG_GEN_PARL,0.0
2000,LG,9999,SG_GEN_PARLN,0.0
2000,LG,9999,SG_GEN_PARLNT,0.0
2002,LG,9999,SG_GEN_PARL,0.0
2002,LG,9999,SG_GEN_PARLN,0.0
2002,LG,9999,SG_GEN_PARLNT,0.0
2004,LG,9999,SG_GEN_PARL,0.0
2004,LG,9999,SG_GEN_PARLN,0.0
2004,LG,9999,SG_GEN_PARLNT,0.0
2008,LG,9999,SG_GEN_PARL,0.0
2008,LG,9999,SG_GEN_PARLN,0.0
2008,LG,9999,SG_GEN_PARLNT,0.0
2011,LG,9999,SG_GEN_PARL,0.0
2011,LG,9999,SG_GEN_PARLN,0.0
2011,LG,9999,SG_GEN_PARLNT,0.0
2012,LG,9999,SG_GEN_PARL,0.0
2012,LG,9999,SG_GEN_PARLN,0.0
2012,LG,9999,SG_GEN_PARLNT,0.0
2015,LG,9999,SG_GEN_PARL,0.0
2015,LG,9999,SG_GEN_PARLN,0.0
2015,LG,9999,SG_GEN_PARLNT,0.0
2016,LG,9999,SG_GEN_PARL,0.0
2016,LG,9999,SG_GEN_PARLN,0.0
2016,LG,9999,SG_GEN_PARLNT,0.0
2019,LG,9999,SG_GEN_PARL,0.0
2019,LG,9999,SG_GEN_PARLN,0.0
2019,LG,9999,SG_GEN_PARLNT,0.0
2020,LG,9999,SG_GEN_PARL,0.0
2020,LG,9999,SG_GEN_PARLN,0.0
2020,LG,9999,SG_GEN_PARLNT,0.0
2022,LG,9999,SG_GEN_PARL,0.0
2022,LG,9999,SG_GEN_PARLN,0.0
2022,LG,9999,SG_GEN_PARLNT,0.0
2024,LG,9999,SG_GEN_PARL,0.0
2024,LG,9999,SG_GEN_PARLN,0.0
2024,LG,9999,SG_GEN_PARLNT,0.0
1984,LG,4308,SG_GEN_PARL,0.0
1984,LG,4308,SG_GEN_PARLN,0.0
1984,LG,4308,SG_GEN_PARLNT,0.0
1988,LG,4308,SG_GEN_PARL,0.0
1988,LG,4308,SG_GEN_PARLN,0.0
1988,LG,4308,SG_GEN_PARLNT,0.0
1990,LG,4308,SG_GEN_PARL,0.0
1990,LG,4308,SG_GEN_PARLN,0.0
1990,LG,4308,SG_GEN_PARLNT,0.0
1992,LG,4308,SG_GEN_PARL,0.0
1992,LG,4308,SG_GEN_PARLN,0.0
1992,LG,4308,SG_GEN_PARLNT,0.0
1994,LG,4308,SG_GEN_PARL,0.0
1994,LG,4308,SG_GEN_PARLN,0.0
1994,LG,4308,SG_GEN_PARLNT,0.0
1996,LG,4308,SG_GEN_PARL,0.0
1996,LG,4308,SG_GEN_PARLN,0.0
1996,LG,4308,SG_GEN_PARLNT,0.0
1998,LG,4308,SG_GEN_PARL,0.0
1998,LG,4308,SG_GEN_PARLN,0.0
1998,LG,4308,SG_GEN_PARLNT,0.0
2000,LG,4308,SG_GEN_PARL,0.0
2000,LG,4308,SG_GEN_PARLN,0.0
2000,LG,4308,SG_GEN_PARLNT,0.0
2002,LG,4308,SG_GEN_PARL,0.0
2002,LG,4308,SG_GEN_PARLN,0.0
2002,LG,4308,SG_GEN_PARLNT,0.0
2004,LG,4308,SG_GEN_PARL,0.0
2004,LG,4308,SG_GEN_PARLN,0.0
2004,LG,4308,SG_GEN_PARLNT,0.0
2008,LG,4308,SG_GEN_PARL,0.0
2008,LG,4308,SG_GEN_PARLN,0.0
2008,LG,4308,SG_GEN_PARLNT,0.0
2011,LG,4308,SG_GEN_PARL,0.0
2011,LG,4308,SG_GEN_PARLN,0.0
2011,LG,4308,SG_GEN_PARLNT,0.0
2012,LG,4308,SG_GEN_PARL,0.0
2012,LG,4308,SG_GEN_PARLN,0.0
2012,LG,4308,SG_GEN_PARLNT,0.0
2015,LG,4308,SG_GEN_PARL,0.0
2015,LG,4308,SG_GEN_PARLN,0.0
2015,LG,4308,SG_GEN_PARLNT,0.0
2016,LG,4308,SG_GEN_PARL,0.0
2016,LG,4308,SG_GEN_PARLN,0.0
2016,LG,4308,SG_GEN_PARLNT,0.0
2019,LG,4308,SG_GEN_PARL,0.0
2019,LG,4308,SG_GEN_PARLN,0.0
2019,LG,4308,SG_GEN_PARLNT,0.0
2020,LG,4308,SG_GEN_PARL,0.0
2020,LG,4308,SG_GEN_PARLN,0.0
2020,LG,4308,SG_GEN_PARLNT,0.0
2022,LG,4308,SG_GEN_PARL,0.0
2022,LG,4308,SG_GEN_PARLN,0.0
2022,LG,4308,SG_GEN_PARLNT,0.0
2024,LG,4308,SG_GEN_PARL,0.0
2024,LG,4308,SG_GEN_PARLN,0.0
2024,LG,4308,SG_GEN_PARLNT,0.0
1984,LG,4404,SG_GEN_PARL,0.0
1984,LG,4404,SG_GEN_PARLN,0.0
1984,LG,4404,SG_GEN_PARLNT,0.0
1988,LG,4404,SG_GEN_PARL,0.0
1988,LG,4404,SG_GEN_PARLN,0.0
1988,LG,4404,SG_GEN_PARLNT,0.0
1990,LG,4404,SG_GEN_PARL,0.0
1990,LG,4404,SG_GEN_PARLN,0.0
1990,LG,4404,SG_GEN_PARLNT,0.0
1992,LG,4404,SG_GEN_PARL,0.0
1992,LG,4404,SG_GEN_PARLN,0.0
1992,LG,4404,SG_GEN_PARLNT,0.0
1994,LG,4404,SG_GEN_PARL,0.0
1994,LG,4404,SG_GEN_PARLN,0.0
1994,LG,4404,SG_GEN_PARLNT,0.0
1996,LG,4404,SG_GEN_PARL,0.0
1996,LG,4404,SG_GEN_PARLN,0.0
1996,LG,4404,SG_GEN_PARLNT,0.0
1998,LG,4404,SG_GEN_PARL,0.0
1998,LG,4404,SG_GEN_PARLN,0.0
1998,LG,4404,SG_GEN_PARLNT,0.0
2000,LG,4404,SG_GEN_PARL,0.0
2000,LG,4404,SG_GEN_PARLN,0.0
2000,LG,4404,SG_GEN_PARLNT,0.0
2002,LG,4404,SG_GEN_PARL,0.0
2002,LG,4404,SG_GEN_PARLN,0.0
2002,LG,4404,SG_GEN_PARLNT,0.0
2004,LG,4404,SG_GEN_PARL,0.0
2004,LG,4404,SG_GEN_PARLN,0.0
2004,LG,4404,SG_GEN_PARLNT,0.0
2008,LG,4404,SG_GEN_PARL,0.0
2008,LG,4404,SG_GEN_PARLN,0.0
2008,LG,4404,SG_GEN_PARLNT,0.0
2011,LG,4404,SG_GEN_PARL,0.0
2011,LG,4404,SG_GEN_PARLN,0.0
2011,LG,4404,SG_GEN_PARLNT,0.0
2012,LG,4404,SG_GEN_PARL,0.0
2012,LG,4404,SG_GEN_PARLN,0.0
2012,LG,4404,SG_GEN_PARLNT,0.0
2015,LG,4404,SG_GEN_PARL,0.0
2015,LG,4404,SG_GEN_PARLN,0.0
2015,LG,4404,SG_GEN_PARLNT,0.0
2016,LG,4404,SG_GEN_PARL,0.0
2016,LG,4404,SG_GEN_PARLN,0.0
2016,LG,4404,SG_GEN_PARLNT,0.0
2019,LG,4404,SG_GEN_PARL,0.0
2019,LG,4404,SG_GEN_PARLN,0.0
2019,LG,4404,SG_GEN_PARLNT,0.0
2020,LG,4404,SG_GEN_PARL,0.0
2020,LG,4404,SG_GEN_PARLN,0.0
2020,LG,4404,SG_GEN_PARLNT,0.0
2022,LG,4404,SG_GEN_PARL,0.0
2022,LG,4404,SG_GEN_PARLN,0.0
2022,LG,4404,SG_GEN_PARLNT,0.0
2024,LG,4404,SG_GEN_PARL,0.0
2024,LG,4404,SG_GEN_PARLN,0.0
2024,LG,4404,SG_GEN_PARLNT,0.0
1984,LG,4210,SG_GEN_PARL,0.0
1984,LG,4210,SG_GEN_PARLN,0.0
1984,LG,4210,SG_GEN_PARLNT,0.0
1988,LG,4210,SG_GEN_PARL,0.0
1988,LG,4210,SG_GEN_PARLN,0.0
1988,LG,4210,SG_GEN_PARLNT,0.0
1990,LG,4210,SG_GEN_PARL,0.0
1990,LG,4210,SG_GEN_PARLN,0.0
1990,LG,4210,SG_GEN_PARLNT,0.0
1992,LG,4210,SG_GEN_PARL,0.0
1992,LG,4210,SG_GEN_PARLN,0.0
1992,LG,4210,SG_GEN_PARLNT,0.0
1994,LG,4210,SG_GEN_PARL,0.0
1994,LG,4210,SG_GEN_PARLN,0.0
1994,LG,4210,SG_GEN_PARLNT,0.0
1996,LG,4210,SG_GEN_PARL,0.0
1996,LG,4210,SG_GEN_PARLN,0.0
1996,LG,4210,SG_GEN_PARLNT,0.0
1998,LG,4210,SG_GEN_PARL,0.0
1998,LG,4210,SG_GEN_PARLN,0.0
1998,LG,4210,SG_GEN_PARLNT,0.0
2000,LG,4210,SG_GEN_PARL,0.0
2000,LG,4210,SG_GEN_PARLN,0.0
2000,LG,4210,SG_GEN_PARLNT,0.0
2002,LG,4210,SG_GEN_PARL,0.0
2002,LG,4210,SG_GEN_PARLN,0.0
2002,LG,4210,SG_GEN_PARLNT,0.0
2004,LG,4210,SG_GEN_PARL,0.0
2004,LG,4210,SG_GEN_PARLN,0.0
2004,LG,4210,SG_GEN_PARLNT,0.0
2008,LG,4210,SG_GEN_PARL,0.0
2008,LG,4210,SG_GEN_PARLN,0.0
2008,LG,4210,SG_GEN_PARLNT,0.0
2011,LG,4210,SG_GEN_PARL,0.0
2011,LG,4210,SG_GEN_PARLN,0.0
2011,LG,4210,SG_GEN_PARLNT,0.0
2012,LG,4210,SG_GEN_PARL,0.0
2012,LG,4210,SG_GEN_PARLN,0.0
2012,LG,4210,SG_GEN_PARLNT,0.0
2015,LG,4210,SG_GEN_PARL,0.0
2015,LG,4210,SG_GEN_PARLN,0.0
2015,LG,4210,SG_GEN_PARLNT,0.0
2016,LG,4210,SG_GEN_PARL,0.0
2016,LG,4210,SG_GEN_PARLN,0.0
2016,LG,4210,SG_GEN_PARLNT,0.0
2019,LG,4210,SG_GEN_PARL,0.0
2019,LG,4210,SG_GEN_PARLN,0.0
2019,LG,4210,SG_GEN_PARLNT,0.0
2020,LG,4210,SG_GEN_PARL,0.0
2020,LG,4210,SG_GEN_PARLN,0.0
2020,LG,4210,SG_GEN_PARLNT,0.0
2022,LG,4210,SG_GEN_PARL,0.0
2022,LG,4210,SG_GEN_PARLN,0.0
2022,LG,4210,SG_GEN_PARLNT,0.0
2024,LG,4210,SG_GEN_PARL,0.0
2024,LG,4210,SG_GEN_PARLN,0.0
2024,LG,4210,SG_GEN_PARLNT,0.0
1984,LG,4202,SG_GEN_PARL,0.0
1984,LG,4202,SG_GEN_PARLN,0.0
1984,LG,4202,SG_GEN_PARLNT,0.0
1988,LG,4202,SG_GEN_PARL,0.0
1988,LG,4202,SG_GEN_PARLN,0.0
1988,LG,4202,SG_GEN_PARLNT,0.0
1990,LG,4202,SG_GEN_PARL,0.0
1990,LG,4202,SG_GEN_PARLN,0.0
1990,LG,4202,SG_GEN_PARLNT,0.0
1992,LG,4202,SG_GEN_PARL,0.0
1992,LG,4202,SG_GEN_PARLN,0.0
1992,LG,4202,SG_GEN_PARLNT,0.0
1994,LG,4202,SG_GEN_PARL,0.0
1994,LG,4202,SG_GEN_PARLN,0.0
1994,LG,4202,SG_GEN_PARLNT,0.0
1996,LG,4202,SG_GEN_PARL,0.0
1996,LG,4202,SG_GEN_PARLN,0.0
1996,LG,4202,SG_GEN_PARLNT,0.0
1998,LG,4202,SG_GEN_PARL,0.0
1998,LG,4202,SG_GEN_PARLN,0.0
1998,LG,4202,SG_GEN_PARLNT,0.0
2000,LG,4202,SG_GEN_PARL,0.0
2000,LG,4202,SG_GEN_PARLN,0.0
2000,LG,4202,SG_GEN_PARLNT,0.0
2002,LG,4202,SG_GEN_PARL,0.0
2002,LG,4202,SG_GEN_PARLN,0.0
2002,LG,4202,SG_GEN_PARLNT,0.0
2004,LG,4202,SG_GEN_PARL,0.0
2004,LG,4202,SG_GEN_PARLN,0.0
2004,LG,4202,SG_GEN_PARLNT,0.0
2008,LG,4202,SG_GEN_PARL,0.0
2008,LG,4202,SG_GEN_PARLN,0.0
2008,LG,4202,SG_GEN_PARLNT,0.0
2011,LG,4202,SG_GEN_PARL,0.0
2011,LG,4202,SG_GEN_PARLN,0.0
2011,LG,4202,SG_GEN_PARLNT,0.0
2012,LG,4202,SG_GEN_PARL,0.0
2012,LG,4202,SG_GEN_PARLN,0.0
2012,LG,4202,SG_GEN_PARLNT,0.0
2015,LG,4202,SG_GEN_PARL,0.0
2015,LG,4202,SG_GEN_PARLN,0.0
2015,LG,4202,SG_GEN_PARLNT,0.0
2016,LG,4202,SG_GEN_PARL,0.0
2016,LG,4202,SG_GEN_PARLN,0.0
2016,LG,4202,SG_GEN_PARLNT,0.0
2019,LG,4202,SG_GEN_PARL,0.0
2019,LG,4202,SG_GEN_PARLN,0.0
2019,LG,4202,SG_GEN_PARLNT,0.0
2020,LG,4202,SG_GEN_PARL,0.0
2020,LG,4202,SG_GEN_PARLN,0.0
2020,LG,4202,SG_GEN_PARLNT,0.0
2022,LG,4202,SG_GEN_PARL,0.0
2022,LG,4202,SG_GEN_PARLN,0.0
2022,LG,4202,SG_GEN_PARLNT,0.0
2024,LG,4202,SG_GEN_PARL,0.0
2024,LG,4202,SG_GEN_PARLN,0.0
2024,LG,4202,SG_GEN_PARLNT,0.0
1984,LG,4205E,SG_GEN_PARL,0.0
1984,LG,4205E,SG_GEN_PARLN,0.0
1984,LG,4205E,SG_GEN_PARLNT,0.0
1988,LG,4205E,SG_GEN_PARL,0.0
1988,LG,4205E,SG_GEN_PARLN,0.0
1988,LG,4205E,SG_GEN_PARLNT,0.0
1990,LG,4205E,SG_GEN_PARL,0.0
1990,LG,4205E,SG_GEN_PARLN,0.0
1990,LG,4205E,SG_GEN_PARLNT,0.0
1992,LG,4205E,SG_GEN_PARL,0.0
1992,LG,4205E,SG_GEN_PARLN,0.0
1992,LG,4205E,SG_GEN_PARLNT,0.0
1994,LG,4205E,SG_GEN_PARL,0.0
1994,LG,4205E,SG_GEN_PARLN,0.0
1994,LG,4205E,SG_GEN_PARLNT,0.0
1996,LG,4205E,SG_GEN_PARL,0.0
1996,LG,4205E,SG_GEN_PARLN,0.0
1996,LG,4205E,SG_GEN_PARLNT,0.0
1998,LG,4205E,SG_GEN_PARL,0.0
1998,LG,4205E,SG_GEN_PARLN,0.0
1998,LG,4205E,SG_GEN_PARLNT,0.0
2000,LG,4205E,SG_GEN_PARL,0.0
2000,LG,4205E,SG_GEN_PARLN,0.0
2000,LG,4205E,SG_GEN_PARLNT,0.0
2002,LG,4205E,SG_GEN_PARL,0.0
2002,LG,4205E,SG_GEN_PARLN,0.0
2002,LG,4205E,SG_GEN_PARLNT,0.0
2004,LG,4205E,SG_GEN_PARL,0.0
2004,LG,4205E,SG_GEN_PARLN,0.0
2004,LG,4205E,SG_GEN_PARLNT,0.0
2008,LG,4205E,SG_GEN_PARL,0.0
2008,LG,4205E,SG_GEN_PARLN,0.0
2008,LG,4205E,SG_GEN_PARLNT,0.0
2011,LG,4205E,SG_GEN_PARL,0.0
2011,LG,4205E,SG_GEN_PARLN,0.0
2011,LG,4205E,SG_GEN_PARLNT,0.0
2012,LG,4205E,SG_GEN_PARL,0.0
2012,LG,4205E,SG_GEN_PARLN,0.0
2012,LG,4205E,SG_GEN_PARLNT,0.0
2015,LG,4205E,SG_GEN_PARL,0.0
2015,LG,4205E,SG_GEN_PARLN,0.0
2015,LG,4205E,SG_GEN_PARLNT,0.0
2016,LG,4205E,SG_GEN_PARL,0.0
2016,LG,4205E,SG_GEN_PARLN,0.0
2016,LG,4205E,SG_GEN_PARLNT,0.0
2019,LG,4205E,SG_GEN_PARL,0.0
2019,LG,4205E,SG_GEN_PARLN,0.0
2019,LG,4205E,SG_GEN_PARLNT,0.0
2020,LG,4205E,SG_GEN_PARL,0.0
2020,LG,4205E,SG_GEN_PARLN,0.0
2020,LG,4205E,SG_GEN_PARLNT,0.0
2022,LG,4205E,SG_GEN_PARL,0.0
2022,LG,4205E,SG_GEN_PARLN,0.0
2022,LG,4205E,SG_GEN_PARLNT,0.0
2024,LG,4205E,SG_GEN_PARL,0.0
2024,LG,4205E,SG_GEN_PARLN,0.0
2024,LG,4205E,SG_GEN_PARLNT,0.0
1984,LG,4603,SG_GEN_PARL,0.0
1984,LG,4603,SG_GEN_PARLN,0.0
1984,LG,4603,SG_GEN_PARLNT,0.0
1988,LG,4603,SG_GEN_PARL,0.0
1988,LG,4603,SG_GEN_PARLN,0.0
1988,LG,4603,SG_GEN_PARLNT,0.0
1990,LG,4603,SG_GEN_PARL,0.0
1990,LG,4603,SG_GEN_PARLN,0.0
1990,LG,4603,SG_GEN_PARLNT,0.0
1992,LG,4603,SG_GEN_PARL,0.0
1992,LG,4603,SG_GEN_PARLN,0.0
1992,LG,4603,SG_GEN_PARLNT,0.0
1994,LG,4603,SG_GEN_PARL,0.0
1994,LG,4603,SG_GEN_PARLN,0.0
1994,LG,4603,SG_GEN_PARLNT,0.0
1996,LG,4603,SG_GEN_PARL,0.0
1996,LG,4603,SG_GEN_PARLN,0.0
1996,LG,4603,SG_GEN_PARLNT,0.0
1998,LG,4603,SG_GEN_PARL,0.0
1998,LG,4603,SG_GEN_PARLN,0.0
1998,LG,4603,SG_GEN_PARLNT,0.0
2000,LG,4603,SG_GEN_PARL,0.0
2000,LG,4603,SG_GEN_PARLN,0.0
2000,LG,4603,SG_GEN_PARLNT,0.0
2002,LG,4603,SG_GEN_PARL,0.0
2002,LG,4603,SG_GEN_PARLN,0.0
2002,LG,4603,SG_GEN_PARLNT,0.0
2004,LG,4603,SG_GEN_PARL,0.0
2004,LG,4603,SG_GEN_PARLN,0.0
2004,LG,4603,SG_GEN_PARLNT,0.0
2008,LG,4603,SG_GEN_PARL,0.0
2008,LG,4603,SG_GEN_PARLN,0.0
2008,LG,4603,SG_GEN_PARLNT,0.0
2011,LG,4603,SG_GEN_PARL,0.0
2011,LG,4603,SG_GEN_PARLN,0.0
2011,LG,4603,SG_GEN_PARLNT,0.0
2012,LG,4603,SG_GEN_PARL,0.0
2012,LG,4603,SG_GEN_PARLN,0.0
2012,LG,4603,SG_GEN_PARLNT,0.0
2015,LG,4603,SG_GEN_PARL,0.0
2015,LG,4603,SG_GEN_PARLN,0.0
2015,LG,4603,SG_GEN_PARLNT,0.0
2016,LG,4603,SG_GEN_PARL,0.0
2016,LG,4603,SG_GEN_PARLN,0.0
2016,LG,4603,SG_GEN_PARLNT,0.0
2019,LG,4603,SG_GEN_PARL,0.0
2019,LG,4603,SG_GEN_PARLN,0.0
2019,LG,4603,SG_GEN_PARLNT,0.0
2020,LG,4603,SG_GEN_PARL,0.0
2020,LG,4603,SG_GEN_PARLN,0.0
2020,LG,4603,SG_GEN_PARLNT,0.0
2022,LG,4603,SG_GEN_PARL,0.0
2022,LG,4603,SG_GEN_PARLN,0.0
2022,LG,4603,SG_GEN_PARLNT,0.0
2024,LG,4603,SG_GEN_PARL,0.0
2024,LG,4603,SG_GEN_PARLN,0.0
2024,LG,4603,SG_GEN_PARLNT,0.0
1984,LG,4203,SG_GEN_PARL,0.0
1984,LG,4203,SG_GEN_PARLN,0.0
1984,LG,4203,SG_GEN_PARLNT,0.0
1988,LG,4203,SG_GEN_PARL,0.0
1988,LG,4203,SG_GEN_PARLN,0.0
1988,LG,4203,SG_GEN_PARLNT,0.0
1990,LG,4203,SG_GEN_PARL,0.0
1990,LG,4203,SG_GEN_PARLN,0.0
1990,LG,4203,SG_GEN_PARLNT,0.0
1992,LG,4203,SG_GEN_PARL,0.0
1992,LG,4203,SG_GEN_PARLN,0.0
1992,LG,4203,SG_GEN_PARLNT,0.0
1994,LG,4203,SG_GEN_PARL,0.0
1994,LG,4203,SG_GEN_PARLN,0.0
1994,LG,4203,SG_GEN_PARLNT,0.0
1996,LG,4203,SG_GEN_PARL,0.0
1996,LG,4203,SG_GEN_PARLN,0.0
1996,LG,4203,SG_GEN_PARLNT,0.0
1998,LG,4203,SG_GEN_PARL,0.0
1998,LG,4203,SG_GEN_PARLN,0.0
1998,LG,4203,SG_GEN_PARLNT,0.0
2000,LG,4203,SG_GEN_PARL,0.0
2000,LG,4203,SG_GEN_PARLN,0.0
2000,LG,4203,SG_GEN_PARLNT,0.0
2002,LG,4203,SG_GEN_PARL,0.0
2002,LG,4203,SG_GEN_PARLN,0.0
2002,LG,4203,SG_GEN_PARLNT,0.0
2004,LG,4203,SG_GEN_PARL,0.0
2004,LG,4203,SG_GEN_PARLN,0.0
2004,LG,4203,SG_GEN_PARLNT,0.0
2008,LG,4203,SG_GEN_PARL,0.0
2008,LG,4203,SG_GEN_PARLN,0.0
2008,LG,4203,SG_GEN_PARLNT,0.0
2011,LG,4203,SG_GEN_PARL,0.0
2011,LG,4203,SG_GEN_PARLN,0.0
2011,LG,4203,SG_GEN_PARLNT,0.0
2012,LG,4203,SG_GEN_PARL,0.0
2012,LG,4203,SG_GEN_PARLN,0.0
2012,LG,4203,SG_GEN_PARLNT,0.0
2015,LG,4203,SG_GEN_PARL,0.0
2015,LG,4203,SG_GEN_PARLN,0.0
2015,LG,4203,SG_GEN_PARLNT,0.0
2016,LG,4203,SG_GEN_PARL,0.0
2016,LG,4203,SG_GEN_PARLN,0.0
2016,LG,4203,SG_GEN_PARLNT,0.0
2019,LG,4203,SG_GEN_PARL,0.0
2019,LG,4203,SG_GEN_PARLN,0.0
2019,LG,4203,SG_GEN_PARLNT,0.0
2020,LG,4203,SG_GEN_PARL,0.0
2020,LG,4203,SG_GEN_PARLN,0.0
2020,LG,4203,SG_GEN_PARLNT,0.0
2022,LG,4203,SG_GEN_PARL,0.0
2022,LG,4203,SG_GEN_PARLN,0.0
2022,LG,4203,SG_GEN_PARLNT,0.0
2024,LG,4203,SG_GEN_PARL,0.0
2024,LG,4203,SG_GEN_PARLN,0.0
2024,LG,4203,SG_GEN_PARLNT,0.0
1984,LG,4101,SG_GEN_PARL,0.0
1984,LG,4101,SG_GEN_PARLN,0.0
1984,LG,4101,SG_GEN_PARLNT,0.0
1988,LG,4101,SG_GEN_PARL,0.0
1988,LG,4101,SG_GEN_PARLN,0.0
1988,LG,4101,SG_GEN_PARLNT,0.0
1990,LG,4101,SG_GEN_PARL,0.0
1990,LG,4101,SG_GEN_PARLN,0.0
1990,LG,4101,SG_GEN_PARLNT,0.0
1992,LG,4101,SG_GEN_PARL,0.0
1992,LG,4101,SG_GEN_PARLN,0.0
1992,LG,4101,SG_GEN_PARLNT,0.0
1994,LG,4101,SG_GEN_PARL,0.0
1994,LG,4101,SG_GEN_PARLN,0.0
1994,LG,4101,SG_GEN_PARLNT,0.0
1996,LG,4101,SG_GEN_PARL,0.0
1996,LG,4101,SG_GEN_PARLN,0.0
1996,LG,4101,SG_GEN_PARLNT,0.0
1998,LG,4101,SG_GEN_PARL,0.0
1998,LG,4101,SG_GEN_PARLN,0.0
1998,LG,4101,SG_GEN_PARLNT,0.0
2000,LG,4101,SG_GEN_PARL,0.0
2000,LG,4101,SG_GEN_PARLN,0.0
2000,LG,4101,SG_GEN_PARLNT,0.0
2002,LG,4101,SG_GEN_PARL,0.0
2002,LG,4101,SG_GEN_PARLN,0.0
2002,LG,4101,SG_GEN_PARLNT,0.0
2004,LG,4101,SG_GEN_PARL,0.0
2004,LG,4101,SG_GEN_PARLN,0.0
2004,LG,4101,SG_GEN_PARLNT,0.0
2008,LG,4101,SG_GEN_PARL,0.0
2008,LG,4101,SG_GEN_PARLN,0.0
2008,LG,4101,SG_GEN_PARLNT,0.0
2011,LG,4101,SG_GEN_PARL,0.0
2011,LG,4101,SG_GEN_PARLN,0.0
2011,LG,4101,SG_GEN_PARLNT,0.0
2012,LG,4101,SG_GEN_PARL,0.0
2012,LG,4101,SG_GEN_PARLN,0.0
2012,LG,4101,SG_GEN_PARLNT,0.0
2015,LG,4101,SG_GEN_PARL,0.0
2015,LG,4101,SG_GEN_PARLN,0.0
2015,LG,4101,SG_GEN_PARLNT,0.0
2016,LG,4101,SG_GEN_PARL,0.0
2016,LG,4101,SG_GEN_PARLN,0.0
2016,LG,4101,SG_GEN_PARLNT,0.0
2019,LG,4101,SG_GEN_PARL,0.0
2019,LG,4101,SG_GEN_PARLN,0.0
2019,LG,4101,SG_GEN_PARLNT,0.0
2020,LG,4101,SG_GEN_PARL,0.0
2020,LG,4101,SG_GEN_PARLN,0.0
2020,LG,4101,SG_GEN_PARLNT,0.0
2022,LG,4101,SG_GEN_PARL,0.0
2022,LG,4101,SG_GEN_PARLN,0.0
2022,LG,4101,SG_GEN_PARLNT,0.0
2024,LG,4101,SG_GEN_PARL,0.0
2024,LG,4101,SG_GEN_PARLN,0.0
2024,LG,4101,SG_GEN_PARLNT,0.0
1984,LG,4212,SG_GEN_PARL,0.0
1984,LG,4212,SG_GEN_PARLN,0.0
1984,LG,4212,SG_GEN_PARLNT,0.0
1988,LG,4212,SG_GEN_PARL,0.0
1988,LG,4212,SG_GEN_PARLN,0.0
1988,LG,4212,SG_GEN_PARLNT,0.0
1990,LG,4212,SG_GEN_PARL,0.0
1990,LG,4212,SG_GEN_PARLN,0.0
1990,LG,4212,SG_GEN_PARLNT,0.0
1992,LG,4212,SG_GEN_PARL,0.0
1992,LG,4212,SG_GEN_PARLN,0.0
1992,LG,4212,SG_GEN_PARLNT,0.0
1994,LG,4212,SG_GEN_PARL,0.0
1994,LG,4212,SG_GEN_PARLN,0.0
1994,LG,4212,SG_GEN_PARLNT,0.0
1996,LG,4212,SG_GEN_PARL,0.0
1996,LG,4212,SG_GEN_PARLN,0.0
1996,LG,4212,SG_GEN_PARLNT,0.0
1998,LG,4212,SG_GEN_PARL,0.0
